"Tigrett","TN","-89.2400697","35.9514609"
"Liberty","MS","-88.7589375","32.6612474"
"San Juan","TX","-98.1552872","26.1892409"
"Long Lake","MN","-93.5716243","44.9866298"
"San Pedro","CA","-118.2922934","33.7358518"
"Stewardson","IL","-88.6297778","39.2630960"
"Dingle","ID","-111.2679797","42.2193736"
"Ellery","IL","-88.1486500","38.3547702"
"Simms","MT","-111.9280495","47.4916167"
"Vallecito","CA","-120.4735322","38.0901992"
"Man","WV","-81.8776191","37.7398294"
"North Java","NY","-78.3377941","42.6836721"
"Deal Island","MD","-75.9479891","38.1590120"
"Lovington","NM","-103.3485543","32.9440077"
"New Blaine","AR","-93.4201836","35.2895303"
"Coppell","TX","-97.0150078","32.9545687"
"Palo Pinto","TX","-98.2986602","32.7673486"
"Bangor","CA","-121.4052424","39.3885002"
"Fort Meade","SD","-103.4767910","44.4026060"
"Beach Lake","PA","-75.1498943","41.6017554"
"Clam Gulch","AK","-151.3936110","60.2311111"
"Leonia","NJ","-73.9881942","40.8614887"
"Waldo","KS","-98.7981352","39.1183442"
"Bergenfield","NJ","-73.9973608","40.9275987"
"Elsmere","NE","-100.1854091","42.1652766"
"Bennington","OK","-96.0377597","34.0045412"
"Halleck","NV","-115.4528390","40.9507552"
"Watson","MN","-95.8014179","45.0096796"
"Oneill","NE","-98.6506920","42.4603520"
"Mount Washington","NH","-71.3055278","44.2710258"
"Sweetwater","TX","-100.4059384","32.4709519"
"Riverdale","NE","-99.1623131","40.7844559"
"Pandora","TX","-97.8377781","29.2502420"
"Turners Falls","MA","-72.5564777","42.6042523"
"East Spencer","NC","-80.4322801","35.6818059"
"Gosnell","AR","-89.9720327","35.9597942"
"Keeling","VA","-79.2883544","36.7201365"
"Westminster","MA","-71.9106308","42.5459227"
"Norwood","NJ","-73.9618039","40.9981532"
"Brookfield","NY","-75.3176677","42.8128488"
"Beauty","KY","-82.4390370","37.8400960"
"Beech Creek","KY","-87.0630519","37.1769874"
"Mound City","MO","-95.2316428","40.1311066"
"Turin","NY","-75.4112896","43.6272915"
"Bynum","NC","-79.1422354","35.7740346"
"Enloe","TX","-95.6574586","33.4328861"
"West Linn","OR","-122.6123141","45.3656761"
"Delaware","NJ","-75.0646194","40.8928751"
"Clark","PA","-80.4275684","41.2861669"
"Red Rock","OK","-97.1789322","36.4592083"
"Vermilion","OH","-82.3646068","41.4219889"
"Mountain Dale","NY","-74.5312702","41.6895375"
"Crystal Springs","FL","-82.1575843","28.1814008"
"Beirne","AR","-93.2040588","33.8887161"
"Dewitt","VA","-77.6433239","37.0387606"
"Deer Park","AL","-88.3172340","31.2168416"
"Bealeton","VA","-77.7638815","38.5717898"
"Merchantville","NJ","-75.0506320","39.9498670"
"Meyersdale","PA","-79.0247480","39.8136931"
"Opdyke","IL","-88.7906167","38.2597711"
"Hardesty","OK","-101.1907148","36.6164159"
"Woodbury","NY","-73.4676225","40.8256545"
"Selkirk","NY","-73.7984563","42.5323027"
"South Jamesport","NY","-72.5773135","40.9364888"
"Ellabell","GA","-81.4856673","32.1235367"
"Hesperus","CO","-108.0395165","37.2861114"
"Worthington","MO","-92.6888065","40.4083599"
"Horntown","VA","-75.4638120","37.9695672"
"Stone Park","IL","-87.8836732","41.9055862"
"Ransom","IL","-88.6495133","41.1561445"
"Kalispell","MT","-114.3151020","48.2005310"
"Sand Creek","MI","-84.1016116","41.8258822"
"Moffit","ND","-100.2912236","46.6772118"
"Hamilton","CO","-106.4583300","38.9244400"
"Arenzville","IL","-90.3734571","39.8769918"
"Rush Hill","MO","-91.7251210","39.2099040"
"Parsons","KS","-95.2610838","37.3403384"
"Gresham","WI","-88.7881604","44.8530328"
"Tilden","NE","-97.8339503","42.0472285"
"Jerusalem","AR","-92.8168331","35.4048027"
"Corrales","NM","-106.6066926","35.2378197"
"Paradox","NY","-73.6456827","43.8914481"
"Warren","IL","-89.9895681","42.4963957"
"Hardyville","VA","-76.3718895","37.5568022"
"Mahanoy City","PA","-76.1416033","40.8125881"
"Mulkeytown","IL","-89.1114662","37.9708835"
"South Solon","OH","-83.6132549","39.7378378"
"Duchesne","UT","-110.4029329","40.1632913"
"Louisville","IL","-88.5025485","38.7722690"
"Swannanoa","NC","-82.3998431","35.5978935"
"Hazleton","IN","-87.5416891","38.4889362"
"Paxton","NE","-101.3562761","41.1227715"
"Gallagher","WV","-81.4017802","38.1731604"
"Fulda","MN","-95.6002856","43.8705185"
"Saratoga","AR","-93.9026867","33.7517854"
"Rock Springs","WI","-89.9179640","43.4798790"
"La Joya","TX","-98.4814092","26.2470165"
"Vining","MN","-95.5369860","46.2630166"
"Reedsville","OH","-81.7476314","39.1214666"
"Holly Ridge","NC","-77.5549696","34.4954448"
"Middletown","MD","-77.5447102","39.4437123"
"Big Creek","CA","-119.2459561","37.2049456"
"Ward Cove","AK","-131.7227778","55.4119444"
"Pewamo","MI","-84.8469423","43.0011442"
"Winthrop Harbor","IL","-87.8236841","42.4789097"
"Alta","IA","-95.3041656","42.6749812"
"Fountainville","PA","-75.1504502","40.3412166"
"Hazard","NE","-99.0780590","41.0911520"
"Mercer","PA","-80.2397852","41.2270025"
"Banks","AL","-85.8430034","31.8151585"
"Reed","KY","-87.3541718","37.8511560"
"Bushwood","MD","-76.7791340","38.2965171"
"Schuyler","NE","-97.0619200","41.4480210"
"Opelousas","LA","-92.0815090","30.5335302"
"Piney Point","MD","-76.5074544","38.1423495"
"Oscar","LA","-91.4612228","30.6151886"
"Parade","SD","-101.1045932","45.0238700"
"Bangall","NY","-73.6912393","41.8756486"
"Roxbury","VT","-72.7328886","44.0942287"
"Union Grove","AL","-86.4491538","34.4017589"
"North Bonneville","WA","-121.9711934","45.6373393"
"Isabella","MO","-92.6126655","36.5808966"
"Highland","IN","-87.4519840","41.5536468"
"College Station","TX","-96.3344068","30.6279770"
"Elora","TN","-86.3558226","35.0134203"
"Vernon","AZ","-109.6928780","34.2575429"
"La Quinta","CA","-116.3100095","33.6633573"
"Seneca","MO","-94.6110574","36.8414565"
"Chilhowie","VA","-81.6823411","36.7984482"
"Almira","WA","-118.9408459","47.7109823"
"Palestine","AR","-91.0065137","36.4325635"
"Morrisville","NY","-75.6401825","42.8986791"
"Hampstead","MD","-76.8499774","39.6048253"
"North Hoosick","NY","-73.3428888","42.9281336"
"Mount Holly","NC","-81.0159081","35.2981943"
"Kirkwood","CA","-120.0491903","38.6952186"
"Loma","MT","-110.5035455","47.9369164"
"Winkelman","AZ","-110.7709387","32.9875659"
"Doniphan","NE","-98.3695069","40.7719572"
"Brunson","SC","-81.1873276","32.9254394"
"Mid Florida","FL","-81.3689831","28.4149965"
"Tompkinsville","KY","-85.6916396","36.7022797"
"Tecumseh","NE","-96.1961199","40.3666666"
"Meadows","NH","-70.8876920","42.9958511"
"Greensburg","IN","-85.4835810","39.3372722"
"La Palma","CA","-118.0467306","33.8464040"
"Saltville","VA","-81.7620635","36.8815031"
"Ball Ground","GA","-84.3765909","34.3381490"
"Pacolet Mills","SC","-81.7426012","34.9226291"
"Girard","GA","-81.7120567","33.0404323"
"Saint James","NY","-73.1567778","40.8789871"
"Mariposa","CA","-119.9662843","37.4849377"
"Elfers","FL","-82.7223228","28.2166778"
"Niverville","NY","-73.6609519","42.4409161"
"Nashport","OH","-82.1756986","40.0706231"
"Pinson","TN","-88.7206103","35.4900756"
"Douglas","AL","-85.7285783","34.4270329"
"Saylorsburg","PA","-75.3235154","40.8956496"
"Ravenna","OH","-81.2420473","41.1575566"
"Edgemont","SD","-103.8254758","43.3010841"
"Oakwood","TX","-95.8491262","31.5848960"
"Oneco","CT","-71.8084037","41.6937102"
"Harleton","TX","-94.5746473","32.6765306"
"Yukon","MO","-91.8482064","37.2731038"
"Berwind","WV","-81.6667753","37.2687250"
"Arvin","CA","-118.8284310","35.2091290"
"Penobscot","ME","-68.7111393","44.4645202"
"Fine","NY","-75.1377015","44.2478396"
"Douglas","OK","-97.6692176","36.2605916"
"Ibapah","UT","-113.9852805","40.0366039"
"Marcus","WA","-118.0683230","48.6632362"
"Ricketts","IA","-95.5750019","42.1269332"
"Wittensville","KY","-82.7996050","37.8628709"
"Lewistown","IL","-90.1548421","40.3930973"
"Marshall","WA","-117.4993752","47.5648909"
"Tangier","VA","-75.9916035","37.8262373"
"Mount Solon","VA","-79.0850320","38.3448488"
"Winchester","IN","-84.9813549","40.1719892"
"Deer Park","CA","-120.8232692","38.6818484"
"Bendersville","PA","-77.2494276","39.9825925"
"Granger","WY","-109.9687582","41.5935669"
"Wills Point","TX","-96.0083018","32.7092955"
"Dover","NC","-77.4369070","35.2162740"
"Estell Manor","NJ","-74.7423855","39.4120603"
"Gleneden Beach","OR","-124.0342812","44.8812224"
"Malcolm","AL","-88.0074999","31.1912845"
"Port Reading","NJ","-74.2604236","40.5653823"
"Mead","WA","-117.3549390","47.7673923"
"Drasco","AR","-91.9470914","35.6314661"
"Industry","IL","-90.6070730","40.3278211"
"Sanbornville","NH","-71.0308988","43.5542460"
"Ashland","OR","-122.6980457","42.1853257"
"Coffee Creek","MT","-110.0815891","47.3477498"
"Springville","IA","-91.4426703","42.0594453"
"Hemet","CA","-116.9719684","33.7475203"
"Sebastian","FL","-80.4706078","27.8164150"
"Columbus City","IA","-91.3743221","41.2586363"
"Rosemont","NJ","-74.6940479","40.2392757"
"Glasco","NY","-73.9473576","42.0437023"
"Waldorf","MN","-93.6974466","43.9349639"
"Bethany","IL","-88.7381252","39.6455916"
"Lake Pleasant","NY","-74.4126461","43.4709016"
"Quantico","VA","-77.2896870","38.5224500"
"Salamanca","NY","-78.7150311","42.1578412"
"Graytown","OH","-83.2610362","41.5428274"
"Somerville","VA","-77.6094323","38.5217906"
"Holmdel","NJ","-74.1840322","40.3451095"
"Greenwich","CT","-73.6284598","41.0264862"
"Vernon Center","MN","-94.1691248","43.9619060"
"Mcbrides","MI","-85.0427968","43.3541982"
"Vonore","TN","-84.2418612","35.5900780"
"Hull","TX","-94.6424197","30.1463235"
"Orchard Park","NY","-78.7439189","42.7675593"
"Powers","MI","-87.5259595","45.6899654"
"Lansing","OH","-80.7900855","40.0756276"
"Lukeville","AZ","-112.8157127","31.8825681"
"Clifton","TX","-97.5766862","31.7823798"
"Nelson","IL","-89.6017722","41.7964208"
"Mill Spring","MO","-90.6840081","37.0619953"
"Tina","MO","-93.4402111","39.5361326"
"Lugoff","SC","-80.6892486","34.2273712"
"Stewartsville","MO","-94.4966199","39.7508306"
"Mohnton","PA","-75.9843804","40.2859255"
"Jefferson","SC","-80.3889566","34.6501547"
"North Hero","VT","-73.2892981","44.8175421"
"Livingston","IL","-87.6461371","39.4067029"
"Mount Sterling","KY","-83.9432556","38.0564679"
"Lomita","CA","-118.3150722","33.7922392"
"Fordyce","AR","-92.4129303","33.8137161"
"Edna","KY","-83.1504512","37.7934238"
"Clinton Corners","NY","-73.7623524","41.8300933"
"Montour","IA","-92.7154220","41.9805160"
"Eldridge","IA","-90.5845822","41.6580864"
"Gouldsboro","ME","-68.0383389","44.4784120"
"Long Grove","IL","-87.9978518","42.1783584"
"Burton","OH","-81.1450995","41.4706089"
"Waterboro","ME","-70.7150573","43.5356367"
"Ringle","WI","-89.4256735","44.8910807"
"Merrifield","MN","-94.1727715","46.4649663"
"Port Saint Lucie","FL","-80.3503283","27.2939333"
"Mc Comb","OH","-83.7927147","41.1075523"
"Hector","MN","-94.7155470","44.7438507"
"Rea","MO","-94.7646888","40.0619372"
"Mifflin","PA","-77.4027674","40.5695217"
"Rowland","NC","-79.2914306","34.5365518"
"Teaneck","NJ","-74.0159727","40.8975992"
"Leslie","GA","-84.0865706","31.9554475"
"Passaic","MO","-94.3482833","38.3219655"
"Castella","CA","-122.3177877","41.1384854"
"Logan","IA","-95.7888975","41.6430459"
"Lusby","MD","-76.4389549","38.3583413"
"Columbiana","AL","-86.6072054","33.1781718"
"Canaseraga","NY","-77.7769405","42.4614564"
"Glencoe","MO","-90.6237371","38.5444979"
"Hilton","NY","-77.7933423","43.2881161"
"Belle","MO","-91.7204420","38.2858788"
"Machipongo","VA","-75.9015974","37.4059695"
"Kanopolis","KS","-98.1572769","38.7111197"
"Thompsontown","PA","-77.2372079","40.5645255"
"Nemaha","NE","-95.6730453","40.3383347"
"Franklintown","PA","-77.0283114","40.0767599"
"Whitfield","MS","-89.0745012","31.4451712"
"New Limerick","ME","-67.9600200","46.1011639"
"Killarney","FL","-81.6503524","28.5472234"
"Utica","MO","-93.6266024","39.7436267"
"Floydada","TX","-101.3376574","33.9845232"
"Manchester","NH","-71.4547891","42.9956397"
"Dodge","NE","-96.8828111","41.7211147"
"Jones","OK","-97.2869781","35.5658936"
"Garfield","WA","-117.1410073","47.0079487"
"Saint Edward","NE","-97.8658897","41.5700122"
"Hester","LA","-92.3293050","31.7390590"
"Mineral Ridge","OH","-80.7689690","41.1400577"
"Baker","FL","-86.6813440","30.7971318"
"Lineboro","MD","-76.8438656","39.7187135"
"Henry","IL","-89.3564776","41.1114249"
"Mount Jewett","PA","-78.6383591","41.7256180"
"Jeanerette","LA","-91.6634483","29.9110378"
"Honaker","VA","-81.9742921","37.0162220"
"Dover","KY","-83.8829813","38.7581273"
"Luckey","OH","-83.4874300","41.4506077"
"Blooming Glen","PA","-75.2482306","40.3695489"
"Waukegan","IL","-87.8447938","42.3636331"
"Tunnel City","WI","-90.5656887","44.0071868"
"Strawberry Valley","CA","-121.1069018","39.5640570"
"Columbia Falls","MT","-114.1815150","48.3724642"
"Somerset Center","MI","-84.4135604","42.0511543"
"Prague","NE","-96.8083629","41.3102835"
"Thayer","IN","-87.3336426","41.1733690"
"Fairmont","NC","-78.6663928","35.7895958"
"Charlton Heights","WV","-81.2339972","38.1237188"
"Bernalillo","NM","-106.5511369","35.3000400"
"Norris City","IL","-88.3292103","37.9811576"
"Maskell","NE","-96.9825446","42.6899982"
"Nicholasville","KY","-84.5729961","37.8806341"
"Wood","PA","-78.1363963","40.1684142"
"Lowell","VT","-72.4481653","44.7992147"
"Allen Junction","WV","-81.3506577","37.5892811"
"Sayner","WI","-89.5326435","45.9860625"
"Alexandria","LA","-92.4451371","31.3112936"
"Sumner","MO","-93.2446504","39.6525236"
"Upham","ND","-100.7281937","48.5816728"
"New Canaan","CT","-73.4948445","41.1467630"
"White Bluff","TN","-87.2208409","36.1075593"
"Jackson","GA","-83.9660209","33.2945651"
"Hartford","AL","-85.6968778","31.1023998"
"Clarksburg","PA","-79.3819842","40.5336773"
"Bainbridge Island","WA","-122.5212448","47.6262081"
"Los Olivos","CA","-120.1148700","34.6677630"
"Beechgrove","TN","-86.2402706","35.6270164"
"Grelton","OH","-83.9996668","41.3417175"
"Red Valley","AZ","-109.0300943","35.9155673"
"Joyce","WA","-123.7340865","48.1364770"
"Garrison","UT","-114.0330433","38.9343931"
"Wapella","IL","-88.9620246","40.2203145"
"Lake City","AR","-90.4342710","35.8161860"
"Trona","CA","-117.3728346","35.7627322"
"Saint Francis","AR","-90.1453751","36.4533933"
"Dilltown","PA","-79.0025291","40.4664591"
"Glen Allan","MS","-91.0301052","33.0240129"
"Montezuma","OH","-84.5485662","40.4889356"
"Houston","AL","-87.2580686","34.1414925"
"Mitchell","IN","-86.4736019","38.7328304"
"Converse","IN","-85.8733179","40.5775397"
"Roslyn Heights","NY","-73.6473511","40.7887117"
"Fritch","TX","-101.6032280","35.6397655"
"Goldbond","VA","-80.6664575","37.3801233"
"Long Branch","TX","-94.5679837","32.0729418"
"South Fallsburg","NY","-74.6343270","41.7206468"
"East Lynne","MO","-94.2293897","38.6683448"
"Hallstead","PA","-75.7432424","41.9611890"
"Elmora","PA","-78.7464134","40.6017357"
"Fontanet","IN","-87.2436276","39.5761500"
"Rockland","ME","-69.1089293","44.1036914"
"Congerville","IL","-89.2042501","40.6169813"
"Wewela","SD","-99.7809488","43.0105597"
"Hanover","VA","-77.3702584","37.7665310"
"Emily","MN","-93.9580296","46.7310714"
"Tenants Harbor","ME","-69.2081012","43.9673047"
"Left Hand","WV","-81.2523120","38.6237600"
"Twin Brooks","SD","-96.7795108","45.2057974"
"Calvary","GA","-84.3496275","30.7268608"
"Elk Garden","WV","-79.1542010","39.3834313"
"Prospect","OR","-122.4889244","42.7509608"
"Baggs","WY","-107.6575694","41.0357978"
"Sharon","WV","-81.4470587","38.1595489"
"Cunningham","TN","-89.4239623","36.2334017"
"Highland","MD","-76.9574762","39.1789958"
"Agawam","MA","-72.6148117","42.0695391"
"Millbrook","NY","-73.6940175","41.7850937"
"Kansas","IL","-87.9394779","39.5528129"
"Haltom City","TX","-97.2691817","32.7995738"
"Viola","KS","-97.6439386","37.4830742"
"Austin","TX","-97.7430608","30.2671530"
"Albin","WY","-104.0982866","41.4177559"
"Sussex","NJ","-74.6076614","41.2098177"
"Tallassee","TN","-84.0599074","35.5467488"
"Pierce","ID","-115.7990289","46.4910207"
"Mingo","IA","-93.2835392","41.7674881"
"Bonham","TX","-96.1783111","33.5773275"
"Hematite","MO","-90.4809569","38.2019990"
"Erbacon","WV","-80.5889797","38.5189937"
"South Deerfield","MA","-72.6078667","42.4773097"
"Keithville","LA","-93.8362925","32.3332128"
"Durkee","OR","-117.4646418","44.5821048"
"Sardinia","SC","-80.0828531","33.8343276"
"Zillah","WA","-120.2619988","46.4020734"
"Coats","NC","-78.6719592","35.4079393"
"Hidalgo","TX","-98.2630684","26.1003547"
"Redfox","KY","-82.9437726","37.2148205"
"Old Westbury","NY","-73.5995717","40.7887113"
"Tie Plant","MS","-89.7900855","33.7415055"
"Falls","PA","-75.8488072","41.4606331"
"Dresden","NY","-73.4111100","43.6725000"
"East Peoria","IL","-89.5800978","40.6661490"
"Hedley","TX","-100.6604111","34.8669964"
"Bennett","IA","-90.9737626","41.7403023"
"Villa Ridge","MO","-90.8868042","38.4725525"
"Anamoose","ND","-100.2412460","47.8825008"
"Plantersville","AL","-86.9244334","32.6567975"
"Phoenix","NY","-76.3007639","43.2311794"
